time,ACT.GSE_LOX_Fill_Vent.actuator_state
2026-03-06 21:36:29.937146,1
2026-03-06 21:36:30.011635,0
2026-03-06 21:36:30.03877,1
2026-03-06 21:36:30.113577,0
2026-03-06 21:36:30.140649,1
2026-03-06 21:36:30.21612,0
2026-03-06 21:36:30.242722,1
2026-03-06 21:36:30.317935,0
2026-03-06 21:36:30.344954,1
2026-03-06 21:36:30.420123,0
2026-03-06 21:36:30.447179,1
2026-03-06 21:36:30.521731,0
2026-03-06 21:36:30.549511,1
2026-03-06 21:36:30.623619,0
2026-03-06 21:36:30.651067,1
2026-03-06 21:36:30.725889,0
2026-03-06 21:36:30.752767,1
2026-03-06 21:36:30.827603,0
2026-03-06 21:36:30.854571,1
2026-03-06 21:36:30.929775,0
2026-03-06 21:36:30.957056,1
2026-03-06 21:36:31.031969,0
2026-03-06 21:36:31.058998,1
2026-03-06 21:36:31.133639,0
2026-03-06 21:36:31.160837,1
2026-03-06 21:36:31.235808,0
2026-03-06 21:36:31.262964,1
2026-03-06 21:36:31.33805,0
2026-03-06 21:36:31.365174,1
2026-03-06 21:36:31.439832,0
2026-03-06 21:36:31.466789,1
2026-03-06 21:36:31.541908,0
2026-03-06 21:36:31.568605,1
2026-03-06 21:36:31.643685,0
2026-03-06 21:36:31.670975,1
2026-03-06 21:36:31.745488,0
2026-03-06 21:36:31.772847,1
2026-03-06 21:36:31.84752,0
2026-03-06 21:36:31.874932,1
2026-03-06 21:36:31.949852,0
2026-03-06 21:36:31.97664,1
2026-03-06 21:36:32.051531,0
2026-03-06 21:36:32.078984,1
2026-03-06 21:36:32.153568,0
2026-03-06 21:36:32.18076,1
2026-03-06 21:36:32.255731,0
2026-03-06 21:36:32.283034,1
2026-03-06 21:36:32.357619,0
2026-03-06 21:36:32.384907,1
2026-03-06 21:36:32.459574,0
2026-03-06 21:36:32.486577,1
2026-03-06 21:36:32.561755,0
2026-03-06 21:36:32.588637,1
2026-03-06 21:36:32.663678,0
2026-03-06 21:36:32.690727,1
2026-03-06 21:36:32.765472,0
2026-03-06 21:36:32.792611,1
2026-03-06 21:36:32.867647,0
2026-03-06 21:36:32.894956,1
2026-03-06 21:36:32.969611,0
2026-03-06 21:36:32.996742,1
2026-03-06 21:36:33.071803,0
2026-03-06 21:36:33.098997,1
2026-03-06 21:36:33.173874,0
2026-03-06 21:36:33.201072,1
2026-03-06 21:36:33.275577,0
2026-03-06 21:36:33.30281,1
2026-03-06 21:36:33.377934,0
2026-03-06 21:36:33.404828,1
2026-03-06 21:36:33.47987,0
2026-03-06 21:36:33.506771,1
2026-03-06 21:36:33.581537,0
2026-03-06 21:36:33.609464,1
2026-03-06 21:36:33.683912,0
2026-03-06 21:36:33.71184,1
2026-03-06 21:36:33.785974,0
2026-03-06 21:36:33.813087,1
2026-03-06 21:36:33.887941,0
2026-03-06 21:36:33.915218,1
2026-03-06 21:36:33.989594,0
2026-03-06 21:36:34.016733,1
2026-03-06 21:36:34.091781,0
2026-03-06 21:36:34.118851,1
2026-03-06 21:36:34.193893,0
2026-03-06 21:36:34.221069,1
2026-03-06 21:36:34.296109,0
2026-03-06 21:36:34.32275,1
2026-03-06 21:36:34.397903,0
2026-03-06 21:36:34.426264,1
2026-03-06 21:36:34.500452,0
2026-03-06 21:36:34.526803,1
2026-03-06 21:36:34.601468,0
2026-03-06 21:36:34.628797,1
2026-03-06 21:36:34.703804,0
2026-03-06 21:36:34.730928,1
2026-03-06 21:36:34.805493,0
2026-03-06 21:36:34.832758,1
2026-03-06 21:36:34.907884,0
2026-03-06 21:36:34.934809,1
2026-03-06 21:36:35.010339,0
2026-03-06 21:36:35.036814,1
2026-03-06 21:36:35.11174,0
2026-03-06 21:36:35.139206,1
2026-03-06 21:36:35.213688,0
2026-03-06 21:36:35.24082,1
2026-03-06 21:36:35.315936,0
2026-03-06 21:36:35.343119,1
2026-03-06 21:36:35.417777,0
2026-03-06 21:36:35.445209,1
2026-03-06 21:36:35.520068,0
2026-03-06 21:36:35.546904,1
2026-03-06 21:36:35.62208,0
2026-03-06 21:36:35.649012,1
2026-03-06 21:36:35.723628,0
2026-03-06 21:36:35.750863,1
2026-03-06 21:36:35.826045,0
2026-03-06 21:36:35.853116,1
2026-03-06 21:36:35.927583,0
2026-03-06 21:36:35.955081,1
2026-03-06 21:36:36.030068,0
2026-03-06 21:36:36.057202,1
2026-03-06 21:36:36.132248,0
2026-03-06 21:36:36.159046,1
2026-03-06 21:36:36.233682,0
2026-03-06 21:36:36.260867,1
2026-03-06 21:36:36.33573,0
2026-03-06 21:36:36.362779,1
2026-03-06 21:36:36.437847,0
2026-03-06 21:36:36.465168,1
2026-03-06 21:36:36.539943,0
2026-03-06 21:36:36.567191,1
2026-03-06 21:36:36.641647,0
2026-03-06 21:36:36.668958,1
2026-03-06 21:36:36.743924,0
2026-03-06 21:36:36.771055,1
2026-03-06 21:36:36.845449,0
2026-03-06 21:36:36.873131,1
2026-03-06 21:36:36.947898,0
2026-03-06 21:36:36.975129,1
2026-03-06 21:36:37.049619,0
2026-03-06 21:36:37.07698,1
2026-03-06 21:36:37.151651,0
2026-03-06 21:36:37.178981,1
2026-03-06 21:36:37.253782,0
2026-03-06 21:36:37.280713,1
2026-03-06 21:36:37.35653,0
2026-03-06 21:36:37.382833,1
2026-03-06 21:36:37.45772,0
2026-03-06 21:36:37.484995,1
2026-03-06 21:36:37.560644,0
2026-03-06 21:36:37.586998,1
2026-03-06 21:36:37.662105,0
2026-03-06 21:36:37.689149,1
2026-03-06 21:36:37.763539,0
2026-03-06 21:36:37.790757,1
2026-03-06 21:36:37.865935,0
2026-03-06 21:36:37.893192,1
2026-03-06 21:36:37.968241,0
2026-03-06 21:36:37.994836,1
2026-03-06 21:36:38.069867,0
2026-03-06 21:36:38.096948,1
2026-03-06 21:36:38.171923,0
2026-03-06 21:36:38.199187,1
2026-03-06 21:36:38.273687,0
2026-03-06 21:36:38.300929,1
2026-03-06 21:36:38.375535,0
2026-03-06 21:36:38.403108,1
2026-03-06 21:36:38.477752,0
2026-03-06 21:36:38.505052,1
2026-03-06 21:36:38.579787,0
2026-03-06 21:36:38.606648,1
2026-03-06 21:36:38.681948,0
2026-03-06 21:36:38.709142,1
2026-03-06 21:36:38.787207,0
2026-03-06 21:36:38.811049,1
2026-03-06 21:36:38.885824,0
2026-03-06 21:36:38.912748,1
2026-03-06 21:36:38.987609,0
2026-03-06 21:36:39.01507,1
2026-03-06 21:36:39.090025,0
2026-03-06 21:36:39.116884,1
2026-03-06 21:36:39.191731,0
2026-03-06 21:36:39.219092,1
2026-03-06 21:36:39.293624,0
2026-03-06 21:36:39.323109,1
2026-03-06 21:36:39.39569,0
2026-03-06 21:36:39.422722,1
2026-03-06 21:36:39.497611,0
2026-03-06 21:36:39.52623,1
2026-03-06 21:36:39.599674,0
2026-03-06 21:36:39.627039,1
2026-03-06 21:36:39.701966,0
2026-03-06 21:36:39.728731,1
2026-03-06 21:36:39.803824,0
2026-03-06 21:36:39.830872,1
2026-03-06 21:36:39.906118,0
2026-03-06 21:36:39.932873,1
2026-03-06 21:36:40.008021,0
2026-03-06 21:36:40.034927,1
2026-03-06 21:36:40.109905,0
2026-03-06 21:36:40.137061,1
2026-03-06 21:36:40.212006,0
2026-03-06 21:36:40.239085,1
2026-03-06 21:36:40.314094,0
2026-03-06 21:36:40.340799,1
2026-03-06 21:36:40.415796,0
2026-03-06 21:36:40.4429,1
2026-03-06 21:36:40.517903,0
2026-03-06 21:36:40.544821,1
2026-03-06 21:36:40.61975,0
2026-03-06 21:36:40.64724,1
2026-03-06 21:36:40.721917,0
2026-03-06 21:36:40.748868,1
2026-03-06 21:36:40.823759,0
2026-03-06 21:36:40.850783,1
2026-03-06 21:36:40.926967,0
2026-03-06 21:36:40.953092,1
2026-03-06 21:36:41.027986,0
2026-03-06 21:36:41.054761,1
2026-03-06 21:36:41.131285,0
2026-03-06 21:36:41.157024,1
2026-03-06 21:36:41.2331,0
2026-03-06 21:36:41.259906,1
2026-03-06 21:36:41.336044,0
2026-03-06 21:36:41.361255,1
2026-03-06 21:36:41.435631,0
2026-03-06 21:36:41.462689,1
2026-03-06 21:36:41.537893,0
2026-03-06 21:36:41.564932,1
2026-03-06 21:36:41.639523,0
2026-03-06 21:36:41.667641,1
2026-03-06 21:36:41.742021,0
2026-03-06 21:36:41.769018,1
2026-03-06 21:36:41.843965,0
2026-03-06 21:36:41.871103,1
2026-03-06 21:36:41.945742,0
2026-03-06 21:36:41.97292,1
2026-03-06 21:36:42.047608,0
2026-03-06 21:36:42.075194,1
2026-03-06 21:36:42.14992,0
2026-03-06 21:36:42.176707,1
2026-03-06 21:36:42.251789,0
2026-03-06 21:36:42.279185,1
2026-03-06 21:36:42.353693,0
2026-03-06 21:36:42.381,1
2026-03-06 21:36:42.456057,0
2026-03-06 21:36:42.482732,1
2026-03-06 21:36:42.557552,0
2026-03-06 21:36:42.585102,1
2026-03-06 21:36:42.66,0
2026-03-06 21:36:42.687012,1
2026-03-06 21:36:42.763654,0
2026-03-06 21:36:42.788882,1
2026-03-06 21:36:42.86364,0
2026-03-06 21:36:42.890955,1
2026-03-06 21:36:42.965794,0
2026-03-06 21:36:42.993276,1
2026-03-06 21:36:43.067979,0
2026-03-06 21:36:43.095187,1
2026-03-06 21:36:43.17152,0
2026-03-06 21:36:43.196829,1
2026-03-06 21:36:43.271777,0
2026-03-06 21:36:43.29895,1
2026-03-06 21:36:43.373851,0
2026-03-06 21:36:43.400731,1
2026-03-06 21:36:43.475722,0
2026-03-06 21:36:43.502864,1
2026-03-06 21:36:43.578346,0
2026-03-06 21:36:43.605216,1
2026-03-06 21:36:43.679817,0
2026-03-06 21:36:43.707171,1
2026-03-06 21:36:43.781907,0
2026-03-06 21:36:43.809252,1
2026-03-06 21:36:43.88358,0
2026-03-06 21:36:43.910831,1
2026-03-06 21:36:43.985931,0
2026-03-06 21:36:44.013286,1
2026-03-06 21:36:44.087794,0
2026-03-06 21:36:44.114783,1
2026-03-06 21:36:44.189846,0
2026-03-06 21:36:44.217047,1
2026-03-06 21:36:44.291659,0
2026-03-06 21:36:44.318855,1
2026-03-06 21:36:44.39349,0
2026-03-06 21:36:44.420849,1
2026-03-06 21:36:44.495668,0
2026-03-06 21:36:44.524507,1
2026-03-06 21:36:44.597797,0
2026-03-06 21:36:44.624713,1
2026-03-06 21:36:44.699865,0
2026-03-06 21:36:44.726825,1
2026-03-06 21:36:44.802449,0
2026-03-06 21:36:44.829164,1
2026-03-06 21:36:44.90936,0
2026-03-06 21:36:44.931116,1
2026-03-06 21:36:45.005921,0
2026-03-06 21:36:45.032954,1
2026-03-06 21:36:45.108046,0
2026-03-06 21:36:45.134835,1
2026-03-06 21:36:45.209716,0
2026-03-06 21:36:45.237076,1
2026-03-06 21:36:45.312314,0
2026-03-06 21:36:45.338873,1
2026-03-06 21:36:45.413819,0
2026-03-06 21:36:45.441195,1
2026-03-06 21:36:45.515712,0
2026-03-06 21:36:45.542638,1
2026-03-06 21:36:45.617634,0
2026-03-06 21:36:45.644984,1
2026-03-06 21:36:45.719952,0
2026-03-06 21:36:45.747412,1
2026-03-06 21:36:45.822054,0
2026-03-06 21:36:45.848878,1
2026-03-06 21:36:45.924244,0
2026-03-06 21:36:45.951286,1
2026-03-06 21:36:46.025711,0
2026-03-06 21:36:46.055354,1
2026-03-06 21:36:46.127966,0
2026-03-06 21:36:46.155098,1
2026-03-06 21:36:46.23002,0
2026-03-06 21:36:46.257226,1
2026-03-06 21:36:46.331847,0
2026-03-06 21:36:46.359115,1
2026-03-06 21:36:46.433982,0
2026-03-06 21:36:46.460743,1
2026-03-06 21:36:46.535832,0
2026-03-06 21:36:46.563085,1
2026-03-06 21:36:46.637803,0
2026-03-06 21:36:46.664748,1
2026-03-06 21:36:46.739671,0
2026-03-06 21:36:46.76718,1
2026-03-06 21:36:46.841654,0
2026-03-06 21:36:46.868885,1
2026-03-06 21:36:46.943878,0
2026-03-06 21:36:46.971253,1
2026-03-06 21:36:47.045678,0
2026-03-06 21:36:47.078841,1
2026-03-06 21:36:47.147768,0
2026-03-06 21:36:47.174898,1
2026-03-06 21:36:47.24968,0
2026-03-06 21:36:47.277099,1
2026-03-06 21:36:47.351914,0
2026-03-06 21:36:47.379165,1
2026-03-06 21:36:47.453563,0
2026-03-06 21:36:47.481614,1
2026-03-06 21:36:47.555765,0
2026-03-06 21:36:47.583591,1
2026-03-06 21:36:47.657923,0
2026-03-06 21:36:47.685072,1
2026-03-06 21:36:47.759892,0
2026-03-06 21:36:47.788434,1
2026-03-06 21:36:47.861908,0
2026-03-06 21:36:47.889124,1
2026-03-06 21:36:47.964334,0
2026-03-06 21:36:47.990769,1
2026-03-06 21:36:48.065626,0
2026-03-06 21:36:48.092947,1
2026-03-06 21:36:48.167765,0
2026-03-06 21:36:48.195089,1
2026-03-06 21:36:48.269912,0
2026-03-06 21:36:48.297082,1
2026-03-06 21:36:48.371764,0
2026-03-06 21:36:48.398868,1
2026-03-06 21:36:48.475608,0
2026-03-06 21:36:48.67918,1
2026-03-06 21:36:49.062146,0
2026-03-06 21:36:49.063147,1
2026-03-06 21:36:49.067044,0
2026-03-06 21:36:49.067824,1
2026-03-06 21:36:49.071579,0
2026-03-06 21:36:49.072758,1
2026-03-06 21:36:49.077309,0
2026-03-06 21:36:49.077848,1
2026-03-06 21:36:49.080082,0
2026-03-06 21:36:49.082077,1
2026-03-06 21:36:49.086703,0
2026-03-06 21:36:49.112831,1
2026-03-06 21:36:49.190515,0
2026-03-06 21:36:49.214985,1
2026-03-06 21:36:49.289971,0
2026-03-06 21:36:49.317179,1
2026-03-06 21:36:49.391796,0
2026-03-06 21:36:49.418787,1
2026-03-06 21:36:49.493668,0
2026-03-06 21:36:49.520841,1
2026-03-06 21:36:49.596148,0
2026-03-06 21:36:49.623087,1
2026-03-06 21:36:49.697835,0
2026-03-06 21:36:49.724777,1
2026-03-06 21:36:49.799801,0
2026-03-06 21:36:49.826974,1
2026-03-06 21:36:49.901813,0
2026-03-06 21:36:49.929244,1
2026-03-06 21:36:50.003778,0
2026-03-06 21:36:50.030842,1
2026-03-06 21:36:50.105688,0
2026-03-06 21:36:50.133932,1
2026-03-06 21:36:50.207689,0
2026-03-06 21:36:50.235166,1
2026-03-06 21:36:50.309732,0
2026-03-06 21:36:50.337207,1
2026-03-06 21:36:50.411906,0
2026-03-06 21:36:50.439072,1
2026-03-06 21:36:50.513648,0
2026-03-06 21:36:50.541069,1
2026-03-06 21:36:50.61564,0
2026-03-06 21:36:50.642963,1
2026-03-06 21:36:50.718135,0
2026-03-06 21:36:50.744846,1
2026-03-06 21:36:50.819639,0
2026-03-06 21:36:50.847225,1
2026-03-06 21:36:50.921661,0
2026-03-06 21:36:50.948811,1
2026-03-06 21:36:51.024109,0
2026-03-06 21:36:51.051054,1
2026-03-06 21:36:51.125786,0
2026-03-06 21:36:51.154457,1
2026-03-06 21:36:51.228425,0
2026-03-06 21:36:51.254812,1
2026-03-06 21:36:51.329789,0
2026-03-06 21:36:51.356996,1
2026-03-06 21:36:51.43193,0
2026-03-06 21:36:51.46148,1
2026-03-06 21:36:51.534054,0
2026-03-06 21:36:51.561072,1
2026-03-06 21:36:51.635764,0
2026-03-06 21:36:51.663136,1
2026-03-06 21:36:51.738132,0
2026-03-06 21:36:51.764835,1
2026-03-06 21:36:51.839903,0
2026-03-06 21:36:51.86682,1
2026-03-06 21:36:51.941968,0
2026-03-06 21:36:51.96889,1
2026-03-06 21:36:52.043644,0
2026-03-06 21:36:52.071108,1
2026-03-06 21:36:52.145682,0
2026-03-06 21:36:52.173094,1
2026-03-06 21:36:52.247933,0
2026-03-06 21:36:52.274929,1
2026-03-06 21:36:52.349745,0
2026-03-06 21:36:52.376797,1
2026-03-06 21:36:52.45346,0
2026-03-06 21:36:52.478793,1
2026-03-06 21:36:52.553811,0
2026-03-06 21:36:52.581246,1
2026-03-06 21:36:52.65576,0
2026-03-06 21:36:52.682809,1
2026-03-06 21:36:52.758026,0
2026-03-06 21:36:52.785293,1
2026-03-06 21:36:52.859587,0
2026-03-06 21:36:52.887029,1
2026-03-06 21:36:52.961666,0
2026-03-06 21:36:52.989153,1
2026-03-06 21:36:53.063826,0
2026-03-06 21:36:53.090904,1
2026-03-06 21:36:53.165976,0
2026-03-06 21:36:53.193196,1
2026-03-06 21:36:53.267756,0
2026-03-06 21:36:53.295258,1
2026-03-06 21:36:53.370078,0
2026-03-06 21:36:53.397234,1
2026-03-06 21:36:53.471803,0
2026-03-06 21:36:53.499012,1
2026-03-06 21:36:53.573979,0
2026-03-06 21:36:53.601085,1
2026-03-06 21:36:53.67595,0
2026-03-06 21:36:53.702845,1
2026-03-06 21:36:53.777841,0
2026-03-06 21:36:53.805238,1
2026-03-06 21:36:53.879824,0
2026-03-06 21:36:53.90742,1
2026-03-06 21:36:53.982153,0
2026-03-06 21:36:54.009368,1
2026-03-06 21:36:54.083847,0
2026-03-06 21:36:54.111081,1
2026-03-06 21:36:54.185694,0
2026-03-06 21:36:54.21324,1
2026-03-06 21:36:54.287813,0
2026-03-06 21:36:54.314911,1
2026-03-06 21:36:54.389901,0
2026-03-06 21:36:54.417037,1
2026-03-06 21:36:54.491943,0
2026-03-06 21:36:54.519104,1
2026-03-06 21:36:54.593991,0
2026-03-06 21:36:54.621059,1
2026-03-06 21:36:54.695954,0
2026-03-06 21:36:54.723142,1
2026-03-06 21:36:54.79798,0
2026-03-06 21:36:54.825341,1
2026-03-06 21:36:54.899896,0
2026-03-06 21:36:54.927111,1
2026-03-06 21:36:55.002264,0
2026-03-06 21:36:55.029391,1
2026-03-06 21:36:55.103778,0
2026-03-06 21:36:55.130817,1
2026-03-06 21:36:55.205945,0
2026-03-06 21:36:55.232987,1
2026-03-06 21:36:55.307894,0
2026-03-06 21:36:55.335042,1
2026-03-06 21:36:55.409605,0
2026-03-06 21:36:55.436781,1
2026-03-06 21:36:55.511945,0
2026-03-06 21:36:55.539305,1
2026-03-06 21:36:55.61425,0
2026-03-06 21:36:55.64101,1
2026-03-06 21:36:55.715602,0
2026-03-06 21:36:55.743286,1
2026-03-06 21:36:55.818303,0
2026-03-06 21:36:55.84499,1
2026-03-06 21:36:55.920086,0
2026-03-06 21:36:55.948225,1
2026-03-06 21:36:56.021618,0
2026-03-06 21:36:56.049056,1
2026-03-06 21:36:56.123658,0
2026-03-06 21:36:56.151152,1
2026-03-06 21:36:56.225727,0
2026-03-06 21:36:56.252879,1
2026-03-06 21:36:56.32762,0
2026-03-06 21:36:56.355072,1
2026-03-06 21:36:56.430015,0
2026-03-06 21:36:56.457065,1
2026-03-06 21:36:56.531738,0
2026-03-06 21:36:56.558945,1
2026-03-06 21:36:56.634065,0
2026-03-06 21:36:56.660993,1
2026-03-06 21:36:56.735993,0
2026-03-06 21:36:56.763387,1
2026-03-06 21:36:56.837952,0
2026-03-06 21:36:56.864938,1
2026-03-06 21:36:56.939817,0
2026-03-06 21:36:56.967174,1
2026-03-06 21:36:57.041964,0
2026-03-06 21:36:57.06896,1
2026-03-06 21:36:57.143647,0
2026-03-06 21:36:57.170859,1
2026-03-06 21:36:57.245799,0
2026-03-06 21:36:57.273169,1
2026-03-06 21:36:57.347789,0
2026-03-06 21:36:57.375073,1
2026-03-06 21:36:57.449791,0
2026-03-06 21:36:57.477106,1
2026-03-06 21:36:57.551847,0
2026-03-06 21:36:57.578905,1
2026-03-06 21:36:57.654086,0
2026-03-06 21:36:57.680765,1
2026-03-06 21:36:57.755639,0
2026-03-06 21:36:57.782842,1
2026-03-06 21:36:57.858068,0
2026-03-06 21:36:57.885358,1
2026-03-06 21:36:57.959969,0
2026-03-06 21:36:57.986894,1
2026-03-06 21:36:58.061627,0
2026-03-06 21:36:58.088968,1
2026-03-06 21:36:58.163767,0
2026-03-06 21:36:58.191276,1
2026-03-06 21:36:58.266199,0
2026-03-06 21:36:58.29285,1
2026-03-06 21:36:58.367952,0
2026-03-06 21:36:58.395426,1
2026-03-06 21:36:58.469955,0
2026-03-06 21:36:58.496975,1
2026-03-06 21:36:58.571568,0
2026-03-06 21:36:58.598863,1
2026-03-06 21:36:58.673517,0
2026-03-06 21:36:58.701155,1
2026-03-06 21:36:58.776046,0
2026-03-06 21:36:58.802999,1
2026-03-06 21:36:58.87776,0
2026-03-06 21:36:58.905314,1
2026-03-06 21:36:58.979664,0
2026-03-06 21:36:59.007174,1
2026-03-06 21:36:59.082038,0
2026-03-06 21:36:59.108921,1
2026-03-06 21:36:59.184118,0
2026-03-06 21:36:59.211175,1
2026-03-06 21:36:59.28579,0
2026-03-06 21:36:59.312798,1
2026-03-06 21:36:59.387613,0
2026-03-06 21:36:59.415141,1
2026-03-06 21:36:59.489963,0
2026-03-06 21:36:59.516808,1
2026-03-06 21:36:59.592079,0
2026-03-06 21:36:59.618852,1
2026-03-06 21:36:59.693592,0
2026-03-06 21:36:59.720965,1
2026-03-06 21:36:59.796105,0
2026-03-06 21:36:59.824539,1
2026-03-06 21:36:59.897582,0
2026-03-06 21:36:59.925219,1
2026-03-06 21:36:59.99962,0
2026-03-06 21:37:00.027687,1
2026-03-06 21:37:00.101686,0
2026-03-06 21:37:00.129058,1
2026-03-06 21:37:00.204056,0
2026-03-06 21:37:00.230999,1
2026-03-06 21:37:00.306241,0
2026-03-06 21:37:00.333001,1
2026-03-06 21:37:00.408037,0
2026-03-06 21:37:00.435368,1
2026-03-06 21:37:00.510092,0
2026-03-06 21:37:00.537282,1
2026-03-06 21:37:00.611841,0
2026-03-06 21:37:00.63939,1
2026-03-06 21:37:00.71371,0
2026-03-06 21:37:00.741347,1
2026-03-06 21:37:00.816272,0
2026-03-06 21:37:00.843099,1
2026-03-06 21:37:00.91831,0
2026-03-06 21:37:00.945093,1
2026-03-06 21:37:01.019937,0
2026-03-06 21:37:01.047018,1
2026-03-06 21:37:01.121644,0
2026-03-06 21:37:01.149154,1
2026-03-06 21:37:01.223827,0
2026-03-06 21:37:01.251239,1
2026-03-06 21:37:01.325789,0
2026-03-06 21:37:01.35334,1
2026-03-06 21:37:01.427696,0
2026-03-06 21:37:01.454958,1
2026-03-06 21:37:01.530009,0
2026-03-06 21:37:01.557147,1
2026-03-06 21:37:01.63445,0
2026-03-06 21:37:01.659107,1
2026-03-06 21:37:01.733634,0
2026-03-06 21:37:01.760834,1
2026-03-06 21:37:01.83591,0
2026-03-06 21:37:01.863313,1
2026-03-06 21:37:01.938399,0
2026-03-06 21:37:01.964878,1
2026-03-06 21:37:02.040082,0
2026-03-06 21:37:02.066954,1
2026-03-06 21:37:02.14206,0
2026-03-06 21:37:02.169049,1
2026-03-06 21:37:02.244248,0
2026-03-06 21:37:02.271263,1
2026-03-06 21:37:02.345822,0
2026-03-06 21:37:02.373087,1
2026-03-06 21:37:02.448013,0
2026-03-06 21:37:02.47532,1
2026-03-06 21:37:02.550112,0
2026-03-06 21:37:02.576919,1
2026-03-06 21:37:02.65223,0
2026-03-06 21:37:02.678946,1
2026-03-06 21:37:02.753842,0
2026-03-06 21:37:02.781356,1
2026-03-06 21:37:02.855691,0
2026-03-06 21:37:02.88313,1
2026-03-06 21:37:02.958104,0
2026-03-06 21:37:02.985433,1
2026-03-06 21:37:03.060098,0
2026-03-06 21:37:03.08747,1
2026-03-06 21:37:03.162127,0
2026-03-06 21:37:03.18896,1
2026-03-06 21:37:03.264131,0
2026-03-06 21:37:03.291292,1
2026-03-06 21:37:03.366112,0
2026-03-06 21:37:03.393241,1
2026-03-06 21:37:03.467848,0
2026-03-06 21:37:03.495415,1
2026-03-06 21:37:03.569708,0
2026-03-06 21:37:03.596967,1
2026-03-06 21:37:03.671831,0
2026-03-06 21:37:03.699081,1
2026-03-06 21:37:03.773964,0
2026-03-06 21:37:03.800915,1
2026-03-06 21:37:03.876842,0
2026-03-06 21:37:03.905132,1
2026-03-06 21:37:03.977965,0
2026-03-06 21:37:04.005179,1
2026-03-06 21:37:04.080064,0
2026-03-06 21:37:04.10735,1
2026-03-06 21:37:04.182119,0
2026-03-06 21:37:04.209412,1
2026-03-06 21:37:04.284254,0
2026-03-06 21:37:04.311462,1
2026-03-06 21:37:04.385961,0
2026-03-06 21:37:04.413132,1
2026-03-06 21:37:04.488028,0
2026-03-06 21:37:04.515254,1
2026-03-06 21:37:04.589913,0
2026-03-06 21:37:04.617031,1
2026-03-06 21:37:04.691691,0
2026-03-06 21:37:04.719469,1
2026-03-06 21:37:04.794003,0
2026-03-06 21:37:04.820982,1
2026-03-06 21:37:04.898235,0
2026-03-06 21:37:04.922865,1
2026-03-06 21:37:04.998111,0
2026-03-06 21:37:05.024966,1
2026-03-06 21:37:05.10013,0
2026-03-06 21:37:05.127875,1
2026-03-06 21:37:05.201911,0
2026-03-06 21:37:05.229162,1
2026-03-06 21:37:05.303959,0
2026-03-06 21:37:05.331102,1
2026-03-06 21:37:05.405911,0
2026-03-06 21:37:05.433623,1
2026-03-06 21:37:05.507711,0
2026-03-06 21:37:05.53683,1
2026-03-06 21:37:05.609862,0
2026-03-06 21:37:05.636898,1
2026-03-06 21:37:05.711853,0
2026-03-06 21:37:05.738978,1
2026-03-06 21:37:05.813828,0
2026-03-06 21:37:05.840997,1
2026-03-06 21:37:05.919308,0
2026-03-06 21:37:05.942873,1
2026-03-06 21:37:06.018119,0
2026-03-06 21:37:06.045493,1
2026-03-06 21:37:06.119947,0
2026-03-06 21:37:06.147383,1
2026-03-06 21:37:06.221967,0
2026-03-06 21:37:06.249433,1
2026-03-06 21:37:06.324081,0
2026-03-06 21:37:06.351265,1
2026-03-06 21:37:06.428299,0
2026-03-06 21:37:06.453241,1
2026-03-06 21:37:06.527651,0
2026-03-06 21:37:06.558567,1
2026-03-06 21:37:06.630577,0
2026-03-06 21:37:06.656871,1
2026-03-06 21:37:06.73229,0
2026-03-06 21:37:06.758948,1
2026-03-06 21:37:06.836209,0
2026-03-06 21:37:06.86104,1
2026-03-06 21:37:06.935811,0
2026-03-06 21:37:06.963222,1
2026-03-06 21:37:07.038052,0
2026-03-06 21:37:07.065376,1
2026-03-06 21:37:07.139658,0
2026-03-06 21:37:07.169399,1
2026-03-06 21:37:07.242474,0
2026-03-06 21:37:07.268964,1
2026-03-06 21:37:07.343879,0
2026-03-06 21:37:07.371358,1
2026-03-06 21:37:07.445869,0
2026-03-06 21:37:07.473018,1
2026-03-06 21:37:07.547694,0
2026-03-06 21:37:07.57513,1
2026-03-06 21:37:07.649943,0
2026-03-06 21:37:07.677167,1
2026-03-06 21:37:07.751606,0
2026-03-06 21:37:07.778977,1
2026-03-06 21:37:07.853821,0
2026-03-06 21:37:07.880908,1
2026-03-06 21:37:07.95612,0
2026-03-06 21:37:07.983097,1
2026-03-06 21:37:08.058085,0
2026-03-06 21:37:08.085299,1
2026-03-06 21:37:08.161401,0
2026-03-06 21:37:08.187283,1
2026-03-06 21:37:08.263316,0
2026-03-06 21:37:08.289373,1
2026-03-06 21:37:08.364037,0
2026-03-06 21:37:08.391016,1
2026-03-06 21:37:08.466151,0
2026-03-06 21:37:08.493173,1
2026-03-06 21:37:08.56809,0
2026-03-06 21:37:08.59514,1
2026-03-06 21:37:08.669682,0
2026-03-06 21:37:08.697441,1
2026-03-06 21:37:08.771603,0
2026-03-06 21:37:08.800474,1
2026-03-06 21:37:08.873933,0
2026-03-06 21:37:08.901335,1
2026-03-06 21:37:08.975989,0
2026-03-06 21:37:09.003165,1
2026-03-06 21:37:09.077797,0
2026-03-06 21:37:09.104954,1
2026-03-06 21:37:09.179966,0
2026-03-06 21:37:09.206987,1
2026-03-06 21:37:09.282252,0
2026-03-06 21:37:09.309362,1
2026-03-06 21:37:09.383851,0
2026-03-06 21:37:09.410948,1
2026-03-06 21:37:09.486155,0
