time,ACT.Fuel_Fill_Press.actuator_state
2026-03-06 21:36:12.597183,1
2026-03-06 21:36:12.672291,0
2026-03-06 21:36:12.699029,1
2026-03-06 21:36:12.774134,0
2026-03-06 21:36:12.801271,1
2026-03-06 21:36:12.876519,0
2026-03-06 21:36:12.903278,1
2026-03-06 21:36:12.978442,0
2026-03-06 21:36:13.005125,1
2026-03-06 21:36:13.080246,0
2026-03-06 21:36:13.106671,1
2026-03-06 21:36:13.181626,0
2026-03-06 21:36:13.208944,1
2026-03-06 21:36:13.284144,0
2026-03-06 21:36:13.310965,1
2026-03-06 21:36:13.385979,0
2026-03-06 21:36:13.413111,1
2026-03-06 21:36:13.488255,0
2026-03-06 21:36:13.514785,1
2026-03-06 21:36:13.590188,0
2026-03-06 21:36:13.617192,1
2026-03-06 21:36:13.692047,0
2026-03-06 21:36:13.719169,1
2026-03-06 21:36:13.793774,0
2026-03-06 21:36:13.820967,1
2026-03-06 21:36:13.896055,0
2026-03-06 21:36:13.923253,1
2026-03-06 21:36:13.998464,0
2026-03-06 21:36:14.025036,1
2026-03-06 21:36:14.10037,0
2026-03-06 21:36:14.126795,1
2026-03-06 21:36:14.201935,0
2026-03-06 21:36:14.228694,1
2026-03-06 21:36:14.304004,0
2026-03-06 21:36:14.331272,1
2026-03-06 21:36:14.406033,0
2026-03-06 21:36:14.432937,1
2026-03-06 21:36:14.508016,0
2026-03-06 21:36:14.535141,1
2026-03-06 21:36:14.609957,0
2026-03-06 21:36:14.637234,1
2026-03-06 21:36:14.712287,0
2026-03-06 21:36:14.739417,1
2026-03-06 21:36:14.813727,0
2026-03-06 21:36:14.841202,1
2026-03-06 21:36:14.916126,0
2026-03-06 21:36:14.943774,1
2026-03-06 21:36:15.018174,0
2026-03-06 21:36:15.045113,1
2026-03-06 21:36:15.120597,0
2026-03-06 21:36:15.147376,1
2026-03-06 21:36:15.222039,0
2026-03-06 21:36:15.249396,1
2026-03-06 21:36:15.324148,0
2026-03-06 21:36:15.350791,1
2026-03-06 21:36:15.426434,0
2026-03-06 21:36:15.453222,1
2026-03-06 21:36:15.527749,0
2026-03-06 21:36:15.555373,1
2026-03-06 21:36:15.630164,0
2026-03-06 21:36:15.658183,1
2026-03-06 21:36:15.732051,0
2026-03-06 21:36:15.759045,1
2026-03-06 21:36:15.834689,0
2026-03-06 21:36:15.861306,1
2026-03-06 21:36:15.93619,0
2026-03-06 21:36:15.963396,1
2026-03-06 21:36:16.03803,0
2026-03-06 21:36:16.065149,1
2026-03-06 21:36:16.140199,0
2026-03-06 21:36:16.167174,1
2026-03-06 21:36:16.24215,0
2026-03-06 21:36:16.269307,1
2026-03-06 21:36:16.344144,0
2026-03-06 21:36:16.371136,1
2026-03-06 21:36:16.445984,0
2026-03-06 21:36:16.472801,1
2026-03-06 21:36:16.548081,0
2026-03-06 21:36:16.575122,1
2026-03-06 21:36:16.650321,0
2026-03-06 21:36:16.676982,1
2026-03-06 21:36:16.752281,0
2026-03-06 21:36:16.779106,1
2026-03-06 21:36:16.854075,0
2026-03-06 21:36:16.881138,1
2026-03-06 21:36:16.95642,0
2026-03-06 21:36:16.983055,1
2026-03-06 21:36:17.057934,0
2026-03-06 21:36:17.085259,1
2026-03-06 21:36:17.160288,0
2026-03-06 21:36:17.187513,1
2026-03-06 21:36:17.261843,0
2026-03-06 21:36:17.289324,1
2026-03-06 21:36:17.364469,0
2026-03-06 21:36:17.39109,1
2026-03-06 21:36:17.466366,0
2026-03-06 21:36:17.493352,1
2026-03-06 21:36:17.567924,0
2026-03-06 21:36:17.595401,1
2026-03-06 21:36:17.670019,0
2026-03-06 21:36:17.696862,1
2026-03-06 21:36:17.772326,0
2026-03-06 21:36:17.798808,1
2026-03-06 21:36:17.874333,0
2026-03-06 21:36:17.9013,1
2026-03-06 21:36:17.97624,0
2026-03-06 21:36:18.002924,1
2026-03-06 21:36:18.078268,0
2026-03-06 21:36:18.105227,1
2026-03-06 21:36:18.18006,0
2026-03-06 21:36:18.207508,1
2026-03-06 21:36:18.282327,0
2026-03-06 21:36:18.309317,1
2026-03-06 21:36:18.384212,0
2026-03-06 21:36:18.411685,1
2026-03-06 21:36:18.486143,0
2026-03-06 21:36:18.51308,1
2026-03-06 21:36:18.587776,0
2026-03-06 21:36:18.615237,1
2026-03-06 21:36:18.690452,0
2026-03-06 21:36:18.717157,1
2026-03-06 21:36:18.792155,0
2026-03-06 21:36:18.819074,1
2026-03-06 21:36:18.894183,0
2026-03-06 21:36:18.921131,1
2026-03-06 21:36:18.996504,0
2026-03-06 21:36:19.023296,1
2026-03-06 21:36:19.097843,0
2026-03-06 21:36:19.125044,1
2026-03-06 21:36:19.200407,0
2026-03-06 21:36:19.226909,1
2026-03-06 21:36:19.302554,0
2026-03-06 21:36:19.329519,1
2026-03-06 21:36:19.404188,0
2026-03-06 21:36:19.432177,1
2026-03-06 21:36:19.506358,0
2026-03-06 21:36:19.533355,1
2026-03-06 21:36:19.608525,0
2026-03-06 21:36:19.635414,1
2026-03-06 21:36:19.710642,0
2026-03-06 21:36:19.73749,1
2026-03-06 21:36:19.812493,0
2026-03-06 21:36:19.839341,1
2026-03-06 21:36:19.914193,0
2026-03-06 21:36:19.94144,1
2026-03-06 21:36:20.016066,0
2026-03-06 21:36:20.043382,1
2026-03-06 21:36:20.118011,0
2026-03-06 21:36:20.144989,1
2026-03-06 21:36:20.219903,0
2026-03-06 21:36:20.247345,1
2026-03-06 21:36:20.321921,0
2026-03-06 21:36:20.348959,1
2026-03-06 21:36:20.424112,0
2026-03-06 21:36:20.450986,1
2026-03-06 21:36:20.525907,0
2026-03-06 21:36:20.553097,1
2026-03-06 21:36:20.627886,0
2026-03-06 21:36:20.655343,1
2026-03-06 21:36:20.730112,0
2026-03-06 21:36:20.757295,1
2026-03-06 21:36:20.832743,0
2026-03-06 21:36:20.859574,1
2026-03-06 21:36:20.934606,0
2026-03-06 21:36:20.961169,1
2026-03-06 21:36:21.036326,0
2026-03-06 21:36:21.063035,1
2026-03-06 21:36:21.138119,0
2026-03-06 21:36:21.165253,1
2026-03-06 21:36:21.240178,0
2026-03-06 21:36:21.267487,1
2026-03-06 21:36:21.342221,0
2026-03-06 21:36:21.369273,1
2026-03-06 21:36:21.444328,0
2026-03-06 21:36:21.471462,1
2026-03-06 21:36:21.54615,0
2026-03-06 21:36:21.573152,1
2026-03-06 21:36:21.648106,0
2026-03-06 21:36:21.675242,1
2026-03-06 21:36:21.749969,0
2026-03-06 21:36:21.777337,1
2026-03-06 21:36:21.852284,0
2026-03-06 21:36:21.879248,1
2026-03-06 21:36:21.953866,0
2026-03-06 21:36:21.981047,1
2026-03-06 21:36:22.056479,0
2026-03-06 21:36:22.083285,1
2026-03-06 21:36:22.158449,0
2026-03-06 21:36:22.18507,1
2026-03-06 21:36:22.260134,0
2026-03-06 21:36:22.287129,1
2026-03-06 21:36:22.361449,0
2026-03-06 21:36:22.389053,1
2026-03-06 21:36:22.464189,0
2026-03-06 21:36:22.491252,1
2026-03-06 21:36:22.566156,0
2026-03-06 21:36:22.592971,1
2026-03-06 21:36:22.667908,0
2026-03-06 21:36:22.694983,1
2026-03-06 21:36:22.769979,0
2026-03-06 21:36:22.796923,1
2026-03-06 21:36:22.871854,0
2026-03-06 21:36:22.899531,1
2026-03-06 21:36:22.97442,0
2026-03-06 21:36:23.001489,1
2026-03-06 21:36:23.076057,0
2026-03-06 21:36:23.102921,1
2026-03-06 21:36:23.178443,0
2026-03-06 21:36:23.205149,1
2026-03-06 21:36:23.280601,0
2026-03-06 21:36:23.306816,1
2026-03-06 21:36:23.382257,0
2026-03-06 21:36:23.408856,1
2026-03-06 21:36:23.484052,0
2026-03-06 21:36:23.511124,1
2026-03-06 21:36:23.586256,0
2026-03-06 21:36:23.612724,1
2026-03-06 21:36:23.688422,0
2026-03-06 21:36:23.715333,1
2026-03-06 21:36:23.790338,0
2026-03-06 21:36:23.817046,1
2026-03-06 21:36:23.892142,0
2026-03-06 21:36:23.919222,1
2026-03-06 21:36:23.994651,0
2026-03-06 21:36:24.021429,1
2026-03-06 21:36:24.096646,0
2026-03-06 21:36:24.122957,1
2026-03-06 21:36:24.198272,0
2026-03-06 21:36:24.225361,1
2026-03-06 21:36:24.300449,0
2026-03-06 21:36:24.327309,1
2026-03-06 21:36:24.402258,0
2026-03-06 21:36:24.429039,1
2026-03-06 21:36:24.504135,0
2026-03-06 21:36:24.531636,1
2026-03-06 21:36:24.606318,0
2026-03-06 21:36:24.633216,1
2026-03-06 21:36:24.708434,0
2026-03-06 21:36:24.736056,1
2026-03-06 21:36:24.810196,0
2026-03-06 21:36:24.837019,1
2026-03-06 21:36:24.911812,0
2026-03-06 21:36:24.939137,1
2026-03-06 21:36:25.014063,0
2026-03-06 21:36:25.041062,1
2026-03-06 21:36:25.11588,0
2026-03-06 21:36:25.143141,1
2026-03-06 21:36:25.218166,0
2026-03-06 21:36:25.245225,1
2026-03-06 21:36:25.319895,0
2026-03-06 21:36:25.347587,1
2026-03-06 21:36:25.421932,0
2026-03-06 21:36:25.448895,1
2026-03-06 21:36:25.52405,0
2026-03-06 21:36:25.551308,1
2026-03-06 21:36:25.626396,0
2026-03-06 21:36:25.65589,1
2026-03-06 21:36:25.728213,0
2026-03-06 21:36:25.754951,1
2026-03-06 21:36:25.830196,0
2026-03-06 21:36:25.857172,1
2026-03-06 21:36:25.932117,0
2026-03-06 21:36:25.958872,1
2026-03-06 21:36:26.033912,0
2026-03-06 21:36:26.061413,1
2026-03-06 21:36:26.135858,0
2026-03-06 21:36:26.16294,1
2026-03-06 21:36:26.238422,0
2026-03-06 21:36:26.26518,1
2026-03-06 21:36:26.340238,0
2026-03-06 21:36:26.366806,1
2026-03-06 21:36:26.442085,0
2026-03-06 21:36:26.468989,1
2026-03-06 21:36:26.543988,0
2026-03-06 21:36:26.571466,1
2026-03-06 21:36:26.64612,0
2026-03-06 21:36:26.673146,1
2026-03-06 21:36:26.748042,0
2026-03-06 21:36:26.77544,1
2026-03-06 21:36:26.850087,0
2026-03-06 21:36:26.87724,1
2026-03-06 21:36:26.953001,0
2026-03-06 21:36:26.979069,1
2026-03-06 21:36:27.054448,0
2026-03-06 21:36:27.081124,1
2026-03-06 21:36:27.15579,0
2026-03-06 21:36:27.18313,1
2026-03-06 21:36:27.257807,0
2026-03-06 21:36:27.285046,1
2026-03-06 21:36:27.360358,0
2026-03-06 21:36:27.387213,1
2026-03-06 21:36:27.462406,0
2026-03-06 21:36:27.489065,1
2026-03-06 21:36:27.564147,0
2026-03-06 21:36:27.590891,1
2026-03-06 21:36:27.666761,0
2026-03-06 21:36:27.693329,1
2026-03-06 21:36:27.768205,0
2026-03-06 21:36:27.795342,1
2026-03-06 21:36:27.870204,0
2026-03-06 21:36:27.896966,1
2026-03-06 21:36:27.972392,0
2026-03-06 21:36:27.999124,1
2026-03-06 21:36:28.074133,0
2026-03-06 21:36:28.101438,1
2026-03-06 21:36:28.176489,0
2026-03-06 21:36:28.203328,1
2026-03-06 21:36:28.277875,0
2026-03-06 21:36:28.305443,1
2026-03-06 21:36:28.380173,0
2026-03-06 21:36:28.407107,1
2026-03-06 21:36:28.4821,0
2026-03-06 21:36:28.509135,1
2026-03-06 21:36:28.583839,0
2026-03-06 21:36:28.610865,1
2026-03-06 21:36:28.68607,0
2026-03-06 21:36:28.712912,1
2026-03-06 21:36:28.788252,0
2026-03-06 21:36:28.814982,1
2026-03-06 21:36:28.890286,0
2026-03-06 21:36:28.917533,1
2026-03-06 21:36:28.991911,0
2026-03-06 21:36:29.019416,1
2026-03-06 21:36:29.093924,0
2026-03-06 21:36:29.121325,1
2026-03-06 21:36:29.196264,0
2026-03-06 21:36:29.223275,1
2026-03-06 21:36:29.298286,0
2026-03-06 21:36:29.325458,1
2026-03-06 21:36:29.400388,0
2026-03-06 21:36:29.426906,1
2026-03-06 21:36:29.50238,0
2026-03-06 21:36:29.529331,1
2026-03-06 21:36:29.603838,0
2026-03-06 21:36:29.631114,1
2026-03-06 21:36:29.705757,0
2026-03-06 21:36:29.733511,1
2026-03-06 21:36:29.808364,0
2026-03-06 21:36:29.835134,1
2026-03-06 21:36:29.910045,0
2026-03-06 21:36:29.937487,1
2026-03-06 21:36:30.011829,0
2026-03-06 21:36:30.038959,1
2026-03-06 21:36:30.113766,0
2026-03-06 21:36:30.140948,1
2026-03-06 21:36:30.216443,0
2026-03-06 21:36:30.242991,1
2026-03-06 21:36:30.318229,0
2026-03-06 21:36:30.345184,1
2026-03-06 21:36:30.42052,0
2026-03-06 21:36:30.4474,1
2026-03-06 21:36:30.522092,0
2026-03-06 21:36:30.549795,1
2026-03-06 21:36:30.623805,0
2026-03-06 21:36:30.651278,1
2026-03-06 21:36:30.726206,0
2026-03-06 21:36:30.752944,1
2026-03-06 21:36:30.827849,0
2026-03-06 21:36:30.8549,1
2026-03-06 21:36:30.930058,0
2026-03-06 21:36:30.957339,1
2026-03-06 21:36:31.032308,0
2026-03-06 21:36:31.059296,1
2026-03-06 21:36:31.133903,0
2026-03-06 21:36:31.161065,1
2026-03-06 21:36:31.236114,0
2026-03-06 21:36:31.263308,1
2026-03-06 21:36:31.338402,0
2026-03-06 21:36:31.365474,1
2026-03-06 21:36:31.439892,0
2026-03-06 21:36:31.46695,1
2026-03-06 21:36:31.542005,0
2026-03-06 21:36:31.568682,1
2026-03-06 21:36:31.64377,0
2026-03-06 21:36:31.671053,1
2026-03-06 21:36:31.745595,0
2026-03-06 21:36:31.772924,1
2026-03-06 21:36:31.847608,0
2026-03-06 21:36:31.875056,1
2026-03-06 21:36:31.949929,0
2026-03-06 21:36:31.976702,1
2026-03-06 21:36:32.051632,0
2026-03-06 21:36:32.079049,1
2026-03-06 21:36:32.153696,0
2026-03-06 21:36:32.180827,1
2026-03-06 21:36:32.255817,0
2026-03-06 21:36:32.283225,1
2026-03-06 21:36:32.357775,0
2026-03-06 21:36:32.384977,1
2026-03-06 21:36:32.459672,0
2026-03-06 21:36:32.486641,1
2026-03-06 21:36:32.561866,0
2026-03-06 21:36:32.58871,1
2026-03-06 21:36:32.663784,0
2026-03-06 21:36:32.690856,1
2026-03-06 21:36:32.765566,0
2026-03-06 21:36:32.792701,1
2026-03-06 21:36:32.86774,0
2026-03-06 21:36:32.895032,1
2026-03-06 21:36:32.969751,0
2026-03-06 21:36:32.9968,1
2026-03-06 21:36:33.071907,0
2026-03-06 21:36:33.099172,1
2026-03-06 21:36:33.173986,0
2026-03-06 21:36:33.201145,1
2026-03-06 21:36:33.275693,0
2026-03-06 21:36:33.302869,1
2026-03-06 21:36:33.378118,0
2026-03-06 21:36:33.405005,1
2026-03-06 21:36:33.480083,0
2026-03-06 21:36:33.506958,1
2026-03-06 21:36:33.58174,0
2026-03-06 21:36:33.609662,1
2026-03-06 21:36:33.68413,0
2026-03-06 21:36:33.712055,1
2026-03-06 21:36:33.786161,0
2026-03-06 21:36:33.813258,1
2026-03-06 21:36:33.888155,0
2026-03-06 21:36:33.917877,1
2026-03-06 21:36:33.991234,0
2026-03-06 21:36:34.016899,1
2026-03-06 21:36:34.091961,0
2026-03-06 21:36:34.120273,1
2026-03-06 21:36:34.19409,0
2026-03-06 21:36:34.221268,1
2026-03-06 21:36:34.300359,0
2026-03-06 21:36:34.32294,1
2026-03-06 21:36:34.39824,0
2026-03-06 21:36:34.426466,1
2026-03-06 21:36:34.500593,0
2026-03-06 21:36:34.526968,1
2026-03-06 21:36:34.604312,0
2026-03-06 21:36:34.628991,1
2026-03-06 21:36:34.703982,0
2026-03-06 21:36:34.7311,1
2026-03-06 21:36:34.805695,0
2026-03-06 21:36:34.832956,1
2026-03-06 21:36:34.908863,0
2026-03-06 21:36:34.935406,1
2026-03-06 21:36:35.012337,0
2026-03-06 21:36:35.037569,1
2026-03-06 21:36:35.111908,0
2026-03-06 21:36:35.140571,1
2026-03-06 21:36:35.21429,0
2026-03-06 21:36:35.241437,1
2026-03-06 21:36:35.316498,0
2026-03-06 21:36:35.343634,1
2026-03-06 21:36:35.418366,0
2026-03-06 21:36:35.445672,1
2026-03-06 21:36:35.520761,0
2026-03-06 21:36:35.549097,1
2026-03-06 21:36:35.623417,0
2026-03-06 21:36:35.649282,1
2026-03-06 21:36:35.723887,0
2026-03-06 21:36:35.751126,1
2026-03-06 21:36:35.82626,0
2026-03-06 21:36:35.853376,1
2026-03-06 21:36:35.928055,0
2026-03-06 21:36:35.955362,1
2026-03-06 21:36:36.030344,0
2026-03-06 21:36:36.057403,1
2026-03-06 21:36:36.132503,0
2026-03-06 21:36:36.159248,1
2026-03-06 21:36:36.23394,0
2026-03-06 21:36:36.26108,1
2026-03-06 21:36:36.335936,0
2026-03-06 21:36:36.362978,1
2026-03-06 21:36:36.438029,0
2026-03-06 21:36:36.465379,1
2026-03-06 21:36:36.540128,0
2026-03-06 21:36:36.567394,1
2026-03-06 21:36:36.641807,0
2026-03-06 21:36:36.670388,1
2026-03-06 21:36:36.745268,0
2026-03-06 21:36:36.771257,1
2026-03-06 21:36:36.845626,0
2026-03-06 21:36:36.874268,1
2026-03-06 21:36:36.948067,0
2026-03-06 21:36:36.975347,1
2026-03-06 21:36:37.049794,0
2026-03-06 21:36:37.077178,1
2026-03-06 21:36:37.151839,0
2026-03-06 21:36:37.179198,1
2026-03-06 21:36:37.256265,0
2026-03-06 21:36:37.280907,1
2026-03-06 21:36:37.35672,0
2026-03-06 21:36:37.383049,1
2026-03-06 21:36:37.457921,0
2026-03-06 21:36:37.485205,1
2026-03-06 21:36:37.560853,0
2026-03-06 21:36:37.587199,1
2026-03-06 21:36:37.662315,0
2026-03-06 21:36:37.689356,1
2026-03-06 21:36:37.763724,0
2026-03-06 21:36:37.79095,1
2026-03-06 21:36:37.866148,0
2026-03-06 21:36:37.893408,1
2026-03-06 21:36:37.968447,0
2026-03-06 21:36:37.995023,1
2026-03-06 21:36:38.07007,0
2026-03-06 21:36:38.098226,1
2026-03-06 21:36:38.172114,0
2026-03-06 21:36:38.199417,1
2026-03-06 21:36:38.273882,0
2026-03-06 21:36:38.301143,1
2026-03-06 21:36:38.375759,0
2026-03-06 21:36:38.404484,1
2026-03-06 21:36:38.477972,0
2026-03-06 21:36:38.507312,1
2026-03-06 21:36:38.580013,0
2026-03-06 21:36:38.606817,1
2026-03-06 21:36:38.682129,0
2026-03-06 21:36:38.709347,1
2026-03-06 21:36:38.787492,0
2026-03-06 21:36:38.811245,1
2026-03-06 21:36:38.886067,0
2026-03-06 21:36:38.913023,1
2026-03-06 21:36:38.987804,0
2026-03-06 21:36:39.015277,1
2026-03-06 21:36:39.090534,0
2026-03-06 21:36:39.117341,1
2026-03-06 21:36:39.192439,0
2026-03-06 21:36:39.220033,1
2026-03-06 21:36:39.29437,0
2026-03-06 21:36:39.323772,1
2026-03-06 21:36:39.396786,0
2026-03-06 21:36:39.423733,1
2026-03-06 21:36:39.498663,0
2026-03-06 21:36:39.526404,1
2026-03-06 21:36:39.599875,0
2026-03-06 21:36:39.627213,1
2026-03-06 21:36:39.70217,0
2026-03-06 21:36:39.728929,1
2026-03-06 21:36:39.804009,0
2026-03-06 21:36:39.83109,1
2026-03-06 21:36:39.906322,0
2026-03-06 21:36:39.933072,1
2026-03-06 21:36:40.008222,0
2026-03-06 21:36:40.035136,1
2026-03-06 21:36:40.110127,0
2026-03-06 21:36:40.137237,1
2026-03-06 21:36:40.213118,0
2026-03-06 21:36:40.23928,1
2026-03-06 21:36:40.314321,0
2026-03-06 21:36:40.340995,1
2026-03-06 21:36:40.416646,0
2026-03-06 21:36:40.443081,1
2026-03-06 21:36:40.51813,0
2026-03-06 21:36:40.54535,1
2026-03-06 21:36:40.619939,0
2026-03-06 21:36:40.647528,1
2026-03-06 21:36:40.723273,0
2026-03-06 21:36:40.749068,1
2026-03-06 21:36:40.823898,0
2026-03-06 21:36:40.85098,1
2026-03-06 21:36:40.930369,0
2026-03-06 21:36:40.953301,1
2026-03-06 21:36:41.028395,0
2026-03-06 21:36:41.054923,1
2026-03-06 21:36:41.131401,0
2026-03-06 21:36:41.157384,1
2026-03-06 21:36:41.234259,0
2026-03-06 21:36:41.260069,1
2026-03-06 21:36:41.336243,0
2026-03-06 21:36:41.36143,1
2026-03-06 21:36:41.435812,0
2026-03-06 21:36:41.462876,1
2026-03-06 21:36:41.538091,0
2026-03-06 21:36:41.565116,1
2026-03-06 21:36:41.639701,0
2026-03-06 21:36:41.667824,1
2026-03-06 21:36:41.742232,0
2026-03-06 21:36:41.769219,1
2026-03-06 21:36:41.844189,0
2026-03-06 21:36:41.871305,1
2026-03-06 21:36:41.945926,0
2026-03-06 21:36:41.973115,1
2026-03-06 21:36:42.047775,0
2026-03-06 21:36:42.075403,1
2026-03-06 21:36:42.150111,0
2026-03-06 21:36:42.176895,1
2026-03-06 21:36:42.251985,0
2026-03-06 21:36:42.279401,1
2026-03-06 21:36:42.353893,0
2026-03-06 21:36:42.384259,1
2026-03-06 21:36:42.456258,0
2026-03-06 21:36:42.482911,1
2026-03-06 21:36:42.557752,0
2026-03-06 21:36:42.585345,1
2026-03-06 21:36:42.660222,0
2026-03-06 21:36:42.687979,1
2026-03-06 21:36:42.76384,0
2026-03-06 21:36:42.789073,1
2026-03-06 21:36:42.863993,0
2026-03-06 21:36:42.891173,1
2026-03-06 21:36:42.965989,0
2026-03-06 21:36:42.99532,1
2026-03-06 21:36:43.068138,0
2026-03-06 21:36:43.095401,1
2026-03-06 21:36:43.171725,0
2026-03-06 21:36:43.197004,1
2026-03-06 21:36:43.271974,0
2026-03-06 21:36:43.299143,1
2026-03-06 21:36:43.374055,0
2026-03-06 21:36:43.400944,1
2026-03-06 21:36:43.47593,0
2026-03-06 21:36:43.503055,1
2026-03-06 21:36:43.578503,0
2026-03-06 21:36:43.605439,1
2026-03-06 21:36:43.680006,0
2026-03-06 21:36:43.707348,1
2026-03-06 21:36:43.782123,0
2026-03-06 21:36:43.809444,1
2026-03-06 21:36:43.883766,0
2026-03-06 21:36:43.911019,1
2026-03-06 21:36:43.986116,0
2026-03-06 21:36:44.013946,1
2026-03-06 21:36:44.088056,0
2026-03-06 21:36:44.114972,1
2026-03-06 21:36:44.190035,0
2026-03-06 21:36:44.217233,1
2026-03-06 21:36:44.291864,0
2026-03-06 21:36:44.322257,1
2026-03-06 21:36:44.393659,0
2026-03-06 21:36:44.421,1
2026-03-06 21:36:44.495941,0
2026-03-06 21:36:44.524682,1
2026-03-06 21:36:44.597994,0
2026-03-06 21:36:44.624906,1
2026-03-06 21:36:44.700107,0
2026-03-06 21:36:44.727099,1
2026-03-06 21:36:44.805123,0
2026-03-06 21:36:44.82945,1
2026-03-06 21:36:44.909627,0
2026-03-06 21:36:44.931382,1
2026-03-06 21:36:45.006565,0
2026-03-06 21:36:45.033235,1
2026-03-06 21:36:45.1083,0
2026-03-06 21:36:45.135088,1
2026-03-06 21:36:45.20999,0
2026-03-06 21:36:45.237343,1
2026-03-06 21:36:45.312596,0
2026-03-06 21:36:45.339097,1
2026-03-06 21:36:45.414151,0
2026-03-06 21:36:45.441415,1
2026-03-06 21:36:45.515979,0
2026-03-06 21:36:45.542871,1
2026-03-06 21:36:45.617893,0
2026-03-06 21:36:45.648332,1
2026-03-06 21:36:45.720401,0
2026-03-06 21:36:45.750312,1
2026-03-06 21:36:45.823292,0
2026-03-06 21:36:45.849108,1
2026-03-06 21:36:45.924479,0
2026-03-06 21:36:45.951532,1
2026-03-06 21:36:46.025989,0
2026-03-06 21:36:46.055528,1
2026-03-06 21:36:46.131425,0
2026-03-06 21:36:46.155302,1
2026-03-06 21:36:46.230212,0
2026-03-06 21:36:46.257484,1
2026-03-06 21:36:46.332029,0
2026-03-06 21:36:46.359392,1
2026-03-06 21:36:46.434186,0
2026-03-06 21:36:46.464301,1
2026-03-06 21:36:46.537257,0
2026-03-06 21:36:46.563339,1
2026-03-06 21:36:46.6381,0
2026-03-06 21:36:46.664971,1
2026-03-06 21:36:46.739918,0
2026-03-06 21:36:46.767439,1
2026-03-06 21:36:46.845258,0
2026-03-06 21:36:46.869374,1
2026-03-06 21:36:46.9441,0
2026-03-06 21:36:46.971518,1
2026-03-06 21:36:47.045917,0
2026-03-06 21:36:47.08069,1
2026-03-06 21:36:47.147957,0
2026-03-06 21:36:47.17511,1
2026-03-06 21:36:47.249941,0
2026-03-06 21:36:47.277341,1
2026-03-06 21:36:47.352175,0
2026-03-06 21:36:47.37941,1
2026-03-06 21:36:47.453793,0
2026-03-06 21:36:47.481883,1
2026-03-06 21:36:47.555993,0
2026-03-06 21:36:47.583819,1
2026-03-06 21:36:47.658622,0
2026-03-06 21:36:47.685265,1
2026-03-06 21:36:47.760104,0
2026-03-06 21:36:47.788629,1
2026-03-06 21:36:47.862148,0
2026-03-06 21:36:47.889344,1
2026-03-06 21:36:47.964527,0
2026-03-06 21:36:47.990918,1
2026-03-06 21:36:48.068245,0
2026-03-06 21:36:48.093196,1
2026-03-06 21:36:48.167911,0
2026-03-06 21:36:48.197259,1
2026-03-06 21:36:48.271235,0
2026-03-06 21:36:48.298291,1
2026-03-06 21:36:48.371953,0
2026-03-06 21:36:48.399114,1
2026-03-06 21:36:48.480035,0
2026-03-06 21:36:49.051177,1
2026-03-06 21:36:49.062362,0
2026-03-06 21:36:49.064361,1
2026-03-06 21:36:49.06762,0
2026-03-06 21:36:49.067956,1
2026-03-06 21:36:49.072589,0
2026-03-06 21:36:49.07366,1
2026-03-06 21:36:49.077827,0
2026-03-06 21:36:49.078227,1
2026-03-06 21:36:49.081345,0
2026-03-06 21:36:49.082677,1
2026-03-06 21:36:49.089859,0
2026-03-06 21:36:49.11309,1
2026-03-06 21:36:49.191804,0
2026-03-06 21:36:49.21525,1
2026-03-06 21:36:49.290195,0
2026-03-06 21:36:49.3176,1
2026-03-06 21:36:49.392406,0
2026-03-06 21:36:49.419045,1
2026-03-06 21:36:49.49395,0
2026-03-06 21:36:49.521087,1
2026-03-06 21:36:49.596413,0
2026-03-06 21:36:49.623357,1
2026-03-06 21:36:49.698097,0
2026-03-06 21:36:49.72502,1
2026-03-06 21:36:49.802274,0
2026-03-06 21:36:49.827232,1
2026-03-06 21:36:49.904259,0
2026-03-06 21:36:49.929485,1
2026-03-06 21:36:50.004068,0
2026-03-06 21:36:50.032226,1
2026-03-06 21:36:50.105961,0
2026-03-06 21:36:50.134201,1
2026-03-06 21:36:50.207925,0
2026-03-06 21:36:50.235434,1
2026-03-06 21:36:50.309945,0
2026-03-06 21:36:50.337455,1
2026-03-06 21:36:50.412189,0
2026-03-06 21:36:50.439334,1
2026-03-06 21:36:50.516327,0
2026-03-06 21:36:50.541337,1
2026-03-06 21:36:50.615903,0
2026-03-06 21:36:50.643204,1
2026-03-06 21:36:50.718412,0
2026-03-06 21:36:50.745114,1
2026-03-06 21:36:50.819885,0
2026-03-06 21:36:50.847473,1
2026-03-06 21:36:50.921908,0
2026-03-06 21:36:50.949095,1
2026-03-06 21:36:51.024385,0
2026-03-06 21:36:51.051326,1
2026-03-06 21:36:51.126016,0
2026-03-06 21:36:51.15472,1
2026-03-06 21:36:51.235275,0
2026-03-06 21:36:51.255048,1
2026-03-06 21:36:51.330042,0
2026-03-06 21:36:51.357234,1
2026-03-06 21:36:51.432176,0
2026-03-06 21:36:51.461751,1
2026-03-06 21:36:51.537292,0
2026-03-06 21:36:51.56137,1
2026-03-06 21:36:51.635991,0
2026-03-06 21:36:51.663403,1
2026-03-06 21:36:51.738384,0
2026-03-06 21:36:51.766241,1
2026-03-06 21:36:51.840192,0
2026-03-06 21:36:51.867034,1
2026-03-06 21:36:51.945268,0
2026-03-06 21:36:51.969061,1
2026-03-06 21:36:52.043897,0
2026-03-06 21:36:52.071318,1
2026-03-06 21:36:52.148262,0
